trial,practice,block,trial_in_block,word,letters,interrupt_pos,interruption_condition,n_back,stim_list,stim_durations,match_positions,isi_times,num_stims,nback_total_duration,short_break,long_break
3,False,1,3,SOMETHING,"[""S"", ""O"", ""M"", ""E"", ""T"", ""H"", ""I"", ""N"", ""G""]",[],sequential,2,"[""5"", ""7"", ""0"", ""7"", ""5""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[3],"[0.25, 0.27, 0.25, 0.25, 0.27]",5,7.29,False,False
4,False,1,4,IMPORTANT,"[""I"", ""M"", ""P"", ""O"", ""R"", ""T"", ""A"", ""N"", ""T""]",[3],interrupted,1,"[""6"", ""7"", ""7"", ""3"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[2],"[0.25, 0.26, 0.28, 0.27, 0.25]",5,7.31,False,False
5,False,1,5,AMERICAN,"[""A"", ""M"", ""E"", ""R"", ""I"", ""C"", ""A"", ""N""]",[],sequential,1,"[""3"", ""1"", ""6"", ""6"", ""1"", ""1"", ""2""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 5]","[0.29, 0.27, 0.28, 0.28, 0.27, 0.28, 0.28]",7,10.35,False,False
6,False,1,6,ANOTHER,"[""A"", ""N"", ""O"", ""T"", ""H"", ""E"", ""R""]",[6],interrupted,1,"[""4"", ""7"", ""4"", ""8"", ""8"", ""6"", ""0"", ""0"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 7]","[0.31, 0.28, 0.34, 0.29, 0.28, 0.33, 0.33, 0.29, 0.31]",9,13.56,False,False
7,False,1,7,REMEMBER,"[""R"", ""E"", ""M"", ""E"", ""M"", ""B"", ""E"", ""R""]",[5],interrupted,1,"[""2"", ""2"", ""1"", ""0"", ""1"", ""9"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 6]","[0.36, 0.3, 0.33, 0.35, 0.36, 0.33, 0.3]",7,10.73,False,False
8,False,1,8,POLITICAL,"[""P"", ""O"", ""L"", ""I"", ""T"", ""I"", ""C"", ""A"", ""L""]",[6],interrupted,2,"[""0"", ""8"", ""8"", ""8"", ""1"", ""6"", ""1""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 6]","[0.4, 0.36, 0.32, 0.36, 0.35, 0.32, 0.35]",7,10.86,True,False
9,False,2,1,AGAINST,"[""A"", ""G"", ""A"", ""I"", ""N"", ""S"", ""T""]",[],sequential,2,"[""2"", ""5"", ""8"", ""9"", ""8"", ""2"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 6]","[0.4, 0.33, 0.33, 0.37, 0.31, 0.36, 0.37]",7,10.87,False,False
10,False,2,2,COMPANY,"[""C"", ""O"", ""M"", ""P"", ""A"", ""N"", ""Y""]",[],sequential,1,"[""0"", ""2"", ""2"", ""6"", ""3"", ""0"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 6]","[0.25, 0.27, 0.28, 0.26, 0.27, 0.26, 0.27]",7,10.26,False,False
11,False,2,3,SOMETIMES,"[""S"", ""O"", ""M"", ""E"", ""T"", ""I"", ""M"", ""E"", ""S""]",[],sequential,1,"[""6"", ""6"", ""8"", ""2"", ""8"", ""6"", ""6"", ""3"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 6]","[0.27, 0.27, 0.27, 0.29, 0.27, 0.29, 0.27, 0.28, 0.27]",9,13.28,False,False
12,False,2,4,ALREADY,"[""A"", ""L"", ""R"", ""E"", ""A"", ""D"", ""Y""]",[4],interrupted,2,"[""6"", ""3"", ""6"", ""2"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[2],"[0.3, 0.32, 0.34, 0.35, 0.32]",5,7.63,False,False
13,False,2,5,ALWAYS,"[""A"", ""L"", ""W"", ""A"", ""Y"", ""S""]",[],sequential,1,"[""1"", ""2"", ""3"", ""3"", ""9"", ""6"", ""6""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 6]","[0.38, 0.32, 0.36, 0.36, 0.34, 0.37, 0.34]",7,10.87,False,False
14,False,2,6,SECOND,"[""S"", ""E"", ""C"", ""O"", ""N"", ""D""]",[3],interrupted,2,"[""6"", ""2"", ""1"", ""9"", ""1"", ""4"", ""1"", ""2""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 6]","[0.25, 0.25, 0.26, 0.25, 0.25, 0.27, 0.25, 0.27]",8,11.65,False,False
15,False,2,7,TOGETHER,"[""T"", ""O"", ""G"", ""E"", ""T"", ""H"", ""E"", ""R""]",[6],interrupted,1,"[""1"", ""7"", ""7"", ""5"", ""8"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 5]","[0.34, 0.35, 0.33, 0.35, 0.33, 0.38]",6,9.28,False,False
16,False,2,8,RESEARCH,"[""R"", ""E"", ""S"", ""E"", ""A"", ""R"", ""C"", ""H""]",[],sequential,1,"[""4"", ""4"", ""2"", ""3""]","[1.2, 1.2, 1.2, 1.2]",[1],"[0.34, 0.31, 0.36, 0.33]",4,6.14,True,False
17,False,3,1,THOUGHT,"[""T"", ""H"", ""O"", ""U"", ""G"", ""H"", ""T""]",[],sequential,2,"[""6"", ""0"", ""7"", ""0"", ""5"", ""9"", ""0"", ""4"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 8]","[0.31, 0.32, 0.32, 0.32, 0.28, 0.28, 0.33, 0.31, 0.29]",9,13.56,False,False
18,False,3,2,FAMILY,"[""F"", ""A"", ""M"", ""I"", ""L"", ""Y""]",[2],interrupted,2,"[""6"", ""2"", ""6"", ""5"", ""5""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[2],"[0.4, 0.39, 0.37, 0.4, 0.35]",5,7.91,False,False
19,False,3,3,EVERYONE,"[""E"", ""V"", ""E"", ""R"", ""Y"", ""O"", ""N"", ""E""]",[],sequential,1,"[""0"", ""0"", ""3"", ""3"", ""1"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 3]","[0.28, 0.26, 0.26, 0.26, 0.26, 0.26]",6,8.78,False,False
20,False,3,4,QUESTION,"[""Q"", ""U"", ""E"", ""S"", ""T"", ""I"", ""O"", ""N""]",[7],interrupted,2,"[""6"", ""9"", ""4"", ""8"", ""4"", ""4"", ""9"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 7]","[0.25, 0.25, 0.26, 0.25, 0.26, 0.25, 0.25, 0.25]",8,11.62,False,True
21,False,3,5,WITHOUT,"[""W"", ""I"", ""T"", ""H"", ""O"", ""U"", ""T""]",[],sequential,1,"[""0"", ""1"", ""1"", ""6"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[2],"[0.38, 0.32, 0.36, 0.35, 0.4]",5,7.81,False,False
22,False,3,6,CHILDREN,"[""C"", ""H"", ""I"", ""L"", ""D"", ""R"", ""E"", ""N""]",[],sequential,2,"[""0"", ""7"", ""0"", ""8"", ""6"", ""8"", ""1""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 5]","[0.26, 0.26, 0.26, 0.25, 0.26, 0.29, 0.26]",7,10.24,False,False
23,False,3,7,HOWEVER,"[""H"", ""O"", ""W"", ""E"", ""V"", ""E"", ""R""]",[2],interrupted,1,"[""2"", ""5"", ""9"", ""2"", ""2""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[4],"[0.4, 0.37, 0.36, 0.4, 0.39]",5,7.92,False,False
24,False,3,8,DURING,"[""D"", ""U"", ""R"", ""I"", ""N"", ""G""]",[],sequential,2,"[""2"", ""9"", ""8"", ""9""]","[1.2, 1.2, 1.2, 1.2]",[3],"[0.35, 0.39, 0.34, 0.39]",4,6.27,True,False
25,False,4,1,SHOULD,"[""S"", ""H"", ""O"", ""U"", ""L"", ""D""]",[3],interrupted,1,"[""5"", ""2"", ""2"", ""3"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[2],"[0.33, 0.34, 0.4, 0.38, 0.33]",5,7.78,False,False
26,False,4,2,PLEASE,"[""P"", ""L"", ""E"", ""A"", ""S"", ""E""]",[2],interrupted,2,"[""3"", ""9"", ""3"", ""6"", ""5"", ""6"", ""0"", ""8"", ""6""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 5]","[0.4, 0.38, 0.35, 0.35, 0.36, 0.34, 0.36, 0.35, 0.29]",9,13.98,False,False
27,False,4,3,AVAILABLE,"[""A"", ""V"", ""A"", ""I"", ""L"", ""A"", ""B"", ""L"", ""E""]",[],sequential,1,"[""1"", ""6"", ""5"", ""5"", ""8"", ""7"", ""7"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 6]","[0.25, 0.25, 0.26, 0.25, 0.25, 0.25, 0.25, 0.26]",8,11.62,False,False
28,False,4,4,AROUND,"[""A"", ""R"", ""O"", ""U"", ""N"", ""D""]",[4],interrupted,2,"[""2"", ""8"", ""2"", ""9""]","[1.2, 1.2, 1.2, 1.2]",[2],"[0.4, 0.33, 0.4, 0.34]",4,6.27,False,False
29,False,4,5,THROUGH,"[""T"", ""H"", ""R"", ""O"", ""U"", ""G"", ""H""]",[],sequential,2,"[""8"", ""2"", ""4"", ""8"", ""4"", ""3"", ""9"", ""8"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 8]","[0.26, 0.27, 0.25, 0.27, 0.25, 0.27, 0.27, 0.27, 0.3]",9,13.21,False,False
30,False,4,6,BEFORE,"[""B"", ""E"", ""F"", ""O"", ""R"", ""E""]",[2],interrupted,2,"[""0"", ""1"", ""0"", ""9"", ""5"", ""1""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]",[2],"[0.34, 0.32, 0.39, 0.31, 0.4, 0.36]",6,9.32,False,False
31,False,4,7,COMPANIES,"[""C"", ""O"", ""M"", ""P"", ""A"", ""N"", ""I"", ""E"", ""S""]",[],sequential,2,"[""9"", ""3"", ""8"", ""4"", ""9"", ""4"", ""8"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[5, 7]","[0.39, 0.4, 0.4, 0.34, 0.4, 0.4, 0.39, 0.4]",8,12.72,False,False
32,False,4,8,NATIONAL,"[""N"", ""A"", ""T"", ""I"", ""O"", ""N"", ""A"", ""L""]",[3],interrupted,1,"[""8"", ""8"", ""4"", ""2"", ""9"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 5]","[0.3, 0.32, 0.36, 0.37, 0.28, 0.36]",6,9.19,True,False
33,False,5,1,BEAUTIFUL,"[""B"", ""E"", ""A"", ""U"", ""T"", ""I"", ""F"", ""U"", ""L""]",[],sequential,2,"[""6"", ""4"", ""6"", ""1"", ""1""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[2],"[0.37, 0.4, 0.4, 0.4, 0.38]",5,7.95,False,False
34,False,5,2,BECAUSE,"[""B"", ""E"", ""C"", ""A"", ""U"", ""S"", ""E""]",[],sequential,1,"[""3"", ""3"", ""9"", ""5"", ""5"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 4]","[0.31, 0.32, 0.3, 0.26, 0.29, 0.29]",6,8.97,False,False
35,False,5,3,PEOPLE,"[""P"", ""E"", ""O"", ""P"", ""L"", ""E""]",[2],interrupted,2,"[""4"", ""4"", ""4"", ""0"", ""0"", ""0"", ""5""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 5]","[0.29, 0.31, 0.3, 0.29, 0.28, 0.3, 0.31]",7,10.48,False,False
36,False,5,4,THINGS,"[""T"", ""H"", ""I"", ""N"", ""G"", ""S""]",[4],interrupted,2,"[""7"", ""8"", ""7"", ""3"", ""7"", ""7"", ""6"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 4]","[0.31, 0.29, 0.28, 0.31, 0.34, 0.3, 0.28, 0.28]",8,11.99,False,False
37,False,5,5,INCLUDING,"[""I"", ""N"", ""C"", ""L"", ""U"", ""D"", ""I"", ""N"", ""G""]",[7],interrupted,1,"[""3"", ""3"", ""8"", ""7"", ""3"", ""3""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 5]","[0.37, 0.34, 0.37, 0.29, 0.37, 0.31]",6,9.25,False,False
38,False,5,6,EDUCATION,"[""E"", ""D"", ""U"", ""C"", ""A"", ""T"", ""I"", ""O"", ""N""]",[],sequential,1,"[""2"", ""8"", ""3"", ""5"", ""5"", ""1"", ""9"", ""0"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 8]","[0.36, 0.33, 0.34, 0.37, 0.4, 0.33, 0.3, 0.31, 0.33]",9,13.87,False,False
39,False,5,7,PRESIDENT,"[""P"", ""R"", ""E"", ""S"", ""I"", ""D"", ""E"", ""N"", ""T""]",[3],interrupted,2,"[""5"", ""6"", ""5"", ""5"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[2],"[0.27, 0.29, 0.27, 0.27, 0.26]",5,7.36,False,False
40,False,5,8,PROBABLY,"[""P"", ""R"", ""O"", ""B"", ""A"", ""B"", ""L"", ""Y""]",[5],interrupted,1,"[""7"", ""7"", ""2"", ""6"", ""6"", ""0"", ""3"", ""9"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 4]","[0.25, 0.26, 0.27, 0.25, 0.25, 0.25, 0.26, 0.27, 0.25]",9,13.11,False,False
